0;PcanBus;_send;1,8985000000000252;ms 
1;PcanBus;_send;2,0582999999999574;ms 
2;PcanBus;_send;1,9413000000000347;ms 
3;PcanBus;_send;1,9913999999999765;ms 
4;PcanBus;_send;1,9351999999999148;ms 
5;PcanBus;_send;1,9991999999999788;ms 
6;PcanBus;_send;1,9818000000000335;ms 
7;PcanBus;_send;1,965899999999965;ms 
8;PcanBus;_send;1,9592999999999972;ms 
9;PcanBus;_send;2,00749999999994;ms 
10;PcanBus;_send;2,0284999999999886;ms 
11;PcanBus;_send;1,9745999999999375;ms 
12;PcanBus;_send;1,9496999999999431;ms 
13;PcanBus;_send;1,9777999999999185;ms 
14;PcanBus;_send;1,9780999999999826;ms 
15;PcanBus;_send;1,1075999999999864;ms 
16;PcanBus;_send;2,0628000000000313;ms 
17;PcanBus;_send;1,9540999999999586;ms 
18;PcanBus;_send;1,9745999999999375;ms 
19;PcanBus;_send;1,9525000000000237;ms 
20;PcanBus;_send;1,6024000000000038;ms 
21;PcanBus;_send;2,0668999999999826;ms 
22;PcanBus;_send;1,9674000000000635;ms 
23;PcanBus;_send;1,9571999999999923;ms 
24;PcanBus;_send;1,9367000000000134;ms 
25;PcanBus;_send;1,9122000000000305;ms 
26;PcanBus;_send;2,0386000000000015;ms 
27;PcanBus;_send;1,9162000000000345;ms 
28;PcanBus;_send;2,0475999999999273;ms 
29;PcanBus;_send;2,057899999999946;ms 
30;PcanBus;_send;1,8737000000000892;ms 
31;PcanBus;_send;2,1138000000000545;ms 
32;PcanBus;_send;1,987799999999984;ms 
33;PcanBus;_send;1,9928999999999641;ms 
34;PcanBus;_send;1,993100000000081;ms 
35;PcanBus;_send;1,867799999999975;ms 
36;PcanBus;_send;2,013399999999943;ms 
37;PcanBus;_send;2,0607999999999738;ms 
38;PcanBus;_send;1,745099999999944;ms 
39;PcanBus;_send;1,8907999999999703;ms 
40;PcanBus;_send;2,2860999999999576;ms 
41;PcanBus;_send;1,2097999999999276;ms 
42;PcanBus;_send;2,0452999999999166;ms 
43;PcanBus;_send;2,0690000000000985;ms 
44;PcanBus;_send;1,896299999999962;ms 
45;PcanBus;_send;1,9377000000000422;ms 
46;PcanBus;_send;2,231499999999942;ms 
47;PcanBus;_send;1,9460000000000033;ms 
48;PcanBus;_send;2,066499999999971;ms 
49;PcanBus;_send;1,946199999999898;ms 
50;PcanBus;_send;2,6370000000000005;ms 
51;PcanBus;_send;1,7133000000000287;ms 
52;PcanBus;_send;1,9308999999999577;ms 
53;PcanBus;_send;2,0871999999999558;ms 
54;PcanBus;_send;1,861400000000013;ms 
55;PcanBus;_send;2,007299999999934;ms 
56;PcanBus;_send;2,0593999999999335;ms 
57;PcanBus;_send;2,0201999999999165;ms 
58;PcanBus;_send;1,9147999999999943;ms 
59;PcanBus;_send;2,0356000000000263;ms 
60;PcanBus;_send;1,9807999999998938;ms 
61;PcanBus;_send;2,0046999999999704;ms 
62;PcanBus;_send;1,910200000000084;ms 
63;PcanBus;_send;1,9873000000000252;ms 
64;PcanBus;_send;2,016600000000035;ms 
65;PcanBus;_send;1,99309999999997;ms 
66;PcanBus;_send;1,9979999999999443;ms 
67;PcanBus;_send;1,4421000000000017;ms 
68;PcanBus;_send;1,553899999999997;ms 
69;PcanBus;_send;1,873400000000025;ms 
70;PcanBus;_send;2,0930000000000115;ms 
71;PcanBus;_send;1,3765000000000027;ms 
72;PcanBus;_send;1,5484999999999527;ms 
73;PcanBus;_send;2,0196000000000103;ms 
74;PcanBus;_send;1,9865000000000022;ms 
75;PcanBus;_send;1,986999999999961;ms 
76;PcanBus;_send;2,166200000000007;ms 
77;PcanBus;_send;1,9751999999999548;ms 
78;PcanBus;_send;1,9892000000000243;ms 
79;PcanBus;_send;2,0147999999999833;ms 
80;PcanBus;_send;1,9608999999999321;ms 
81;PcanBus;_send;1,3891999999999793;ms 
82;PcanBus;_send;1,9419999999999993;ms 
83;PcanBus;_send;2,139299999999955;ms 
84;PcanBus;_send;1,9815999999999168;ms 
85;PcanBus;_send;1,8417000000000572;ms 
86;PcanBus;_send;1,5711999999999948;ms 
87;PcanBus;_send;1,9885000000000597;ms 
88;PcanBus;_send;1,9881999999999955;ms 
89;PcanBus;_send;1,5648000000000328;ms 
90;PcanBus;_send;1,5859999999999763;ms 
91;PcanBus;_send;1,3927999999999718;ms 
92;PcanBus;_send;2,022199999999974;ms 
93;PcanBus;_send;1,1257999999999546;ms 
94;PcanBus;_send;1,9916999999999296;ms 
95;PcanBus;_send;2,1413000000000126;ms 
96;PcanBus;_send;1,9791000000000114;ms 
97;PcanBus;_send;1,8716999999999206;ms 
98;PcanBus;_send;1,2607000000000035;ms 
99;PcanBus;_send;1,9279999999999298;ms 
100;PcanBus;_send;2,028099999999977;ms 
101;PcanBus;_send;1,6536000000000328;ms 
102;PcanBus;_send;1,793400000000056;ms 
103;PcanBus;_send;1,1961000000000332;ms 
104;PcanBus;_send;1,9696000000000158;ms 
105;PcanBus;_send;2,002499999999907;ms 
106;PcanBus;_send;1,957100000000045;ms 
107;PcanBus;_send;1,9817999999999225;ms 
108;PcanBus;_send;1,9899999999999363;ms 
109;PcanBus;_send;1,517900000000072;ms 
110;PcanBus;_send;1,9884000000000013;ms 
111;PcanBus;_send;2,0251999999999493;ms 
112;PcanBus;_send;1,985400000000026;ms 
113;PcanBus;_send;1,9873999999999725;ms 
114;PcanBus;_send;1,9573000000000507;ms 
115;PcanBus;_send;1,9457999999999975;ms 
116;PcanBus;_send;1,9671999999999468;ms 
117;PcanBus;_send;1,9886999999999544;ms 
118;PcanBus;_send;1,9895999999999248;ms 
119;PcanBus;_send;1,9932000000000283;ms 
120;PcanBus;_send;1,9938000000000455;ms 
121;PcanBus;_send;1,9945000000000102;ms 
122;PcanBus;_send;1,9727000000000494;ms 
123;PcanBus;_send;1,9892000000000243;ms 
124;PcanBus;_send;1,9898000000000415;ms 
125;PcanBus;_send;1,9888000000000128;ms 
126;PcanBus;_send;1,9896999999999831;ms 
127;PcanBus;_send;2,0623999999999088;ms 
128;PcanBus;_send;1,9488999999999201;ms 
129;PcanBus;_send;1,4416999999999902;ms 
130;PcanBus;_send;1,5420999999999907;ms 
131;PcanBus;_send;1,9145999999999885;ms 
132;PcanBus;_send;1,9388000000000183;ms 
133;PcanBus;_send;1,9722000000000905;ms 
134;PcanBus;_send;2,2088000000000108;ms 
135;PcanBus;_send;1,7576000000000258;ms 
136;PcanBus;_send;1,9111000000000544;ms 
137;PcanBus;_send;2,0350999999999564;ms 
138;PcanBus;_send;1,3714000000000226;ms 
139;PcanBus;_send;1,469900000000024;ms 
140;PcanBus;_send;2,043000000000017;ms 
141;PcanBus;_send;1,9489000000000312;ms 
142;PcanBus;_send;2,1483999999999392;ms 
143;PcanBus;_send;1,7840000000000078;ms 
144;PcanBus;_send;2,022999999999997;ms 
145;PcanBus;_send;1,7416000000000098;ms 
146;PcanBus;_send;1,8544000000000338;ms 
147;PcanBus;_send;2,0476999999999856;ms 
148;PcanBus;_send;1,9126999999999894;ms 
149;PcanBus;_send;2,0270999999999484;ms 
150;PcanBus;_send;2,097400000000027;ms 
151;PcanBus;_send;1,8977000000000022;ms 
152;PcanBus;_send;2,007300000000045;ms 
153;PcanBus;_send;1,1849000000000443;ms 
154;PcanBus;_send;2,0580000000000043;ms 
155;PcanBus;_send;1,9538000000000055;ms 
156;PcanBus;_send;1,3110000000000621;ms 
157;PcanBus;_send;1,7103000000000534;ms 
158;PcanBus;_send;1,2976999999999572;ms 
159;PcanBus;_send;1,7179999999999973;ms 
160;PcanBus;_send;2,0299999999999763;ms 
161;PcanBus;_send;2,0086999999999744;ms 
162;PcanBus;_send;1,483499999999971;ms 
163;PcanBus;_send;1,4089999999999936;ms 
164;PcanBus;_send;1,991500000000035;ms 
165;PcanBus;_send;2,2575999999999707;ms 
166;PcanBus;_send;1,9272000000000178;ms 
167;PcanBus;_send;1,9985999999999615;ms 
168;PcanBus;_send;1,6705999999999666;ms 
169;PcanBus;_send;1,9632000000000538;ms 
170;PcanBus;_send;2,044599999999952;ms 
171;PcanBus;_send;1,8767000000000644;ms 
172;PcanBus;_send;1,2622999999999385;ms 
173;PcanBus;_send;2,0238999999999674;ms 
174;PcanBus;_send;2,001699999999995;ms 
175;PcanBus;_send;1,8479999999999608;ms 
176;PcanBus;_send;2,0879000000000314;ms 
177;PcanBus;_send;2,011800000000008;ms 
178;PcanBus;_send;1,9288999999999001;ms 
179;PcanBus;_send;1,98379999999998;ms 
180;PcanBus;_send;2,022199999999974;ms 
181;PcanBus;_send;2,0103999999999678;ms 
182;PcanBus;_send;1,9692000000000043;ms 
183;PcanBus;_send;1,9987999999999673;ms 
184;PcanBus;_send;2,019299999999946;ms 
185;PcanBus;_send;1,949099999999926;ms 
186;PcanBus;_send;2,0156000000000063;ms 
187;PcanBus;_send;1,955499999999999;ms 
188;PcanBus;_send;1,1832999999999982;ms 
